Federal Provider Number,Percentage of high risk long-stay residents with pressure ulcers,Percentage of long-stay residents assessed and appropriately given the pneumococcal vaccine,Percentage of long-stay residents assessed and appropriately given the seasonal influenza vaccine,Percentage of long-stay residents experiencing one or more falls with major injury,Percentage of long-stay residents who have depressive symptoms,Percentage of long-stay residents who lose too much weight,Percentage of long-stay residents who received an antianxiety or hypnotic medication,Percentage of long-stay residents who received an antipsychotic medication,Percentage of long-stay residents who were physically restrained,Percentage of long-stay residents whose ability to move independently worsened,Percentage of long-stay residents whose need for help with daily activities has increased,Percentage of long-stay residents with a catheter inserted and left in their bladder,Percentage of long-stay residents with a urinary tract infection,Percentage of low risk long-stay residents who lose control of their bowels or bladder,Percentage of short-stay residents assessed and appropriately given the pneumococcal vaccine,Percentage of short-stay residents who made improvements in function,Percentage of short-stay residents who newly received an antipsychotic medication,Percentage of short-stay residents who were assessed and appropriately given the seasonal influenza vaccine
175216,24.999999,88.888888,90.551181,3.703704,0.0,3.749998,7.843137,13.636361,0.0,40.566526,37.75510300000001,0.5702119999999999,1.149426,58.823529,77.55102,89.59946500000002,4.651163,58.333333
175218,1.562501,99.337748,85.333333,3.311256,0.689655,2.173912,9.790209,21.538462,0.0,24.427347,19.424461,0.847643,0.689654,14.062501,98.611113,84.509694,6.666667,28.767123
175219,7.812499000000001,60.465117000000006,88.811189,3.875969,4.0322580000000015,0.892858,47.413792,40.952381,0.0,11.838528,25.438597,0.0,0.799999,32.307689,20.547944,54.540027,4.761907,2.816901
175221,9.090909,98.675499,98.192771,3.973509,0.0,2.469136,28.225807,15.492957999999998,0.0,26.938716,13.709677,0.0,0.0,19.565218,70.11494300000001,84.48021,0.0,46.987952
175223,4.347828,88.11881,96.747967,11.88119,31.632654,6.249999,28.57143,27.631579,0.0,24.90154,19.148935,1.199333,0.0,34.117648,75.409834,96.221519,0.0,78.333333
175226,3.296705,91.608392,91.194969,1.398602,0.719425,1.503758,19.708029,5.185188,0.0,18.672071,8.148147,0.0,6.474821,51.02041,70.000001,91.746621,0.0,68.181818
175228,8.86076,85.80246700000002,98.882682,6.172842,6.578947,9.565219,41.780823,30.555556,0.0,21.639288,18.43972,0.0,3.053436,24.657533,36.400001,73.607619,3.546101,33.606557
175229,5.633801999999998,100.0,100.0,4.379565,0.833334,3.333331,35.43307,25.806452,0.0,23.431164000000006,24.347825,3.721044,3.875968,54.098362,99.09091,71.633257,5.000001,97.368421
175232,0.0,100.0,98.360656,4.761903,2.500001,2.040817,30.51948,12.698413,0.0,31.146015,23.376624,4.453557,2.484472,78.125,98.591549,69.024829,0.0,85.416667
175233,10.416665,100.0,100.0,5.217391,1.010101,5.194804,26.851853,14.545455,0.0,18.039279,21.698113,1.027592,1.190477,38.636364,92.079209,61.077706000000006,1.785714,89.89899
175235,4.545454,100.0,100.0,6.666664999999999,9.94152,3.053435,15.0,22.784808,0.0,12.043737,12.499999,0.0,1.324501,24.752476,96.511627,100.0,5.769232,80.26315799999998
175236,2.564101,85.25640899999998,83.233533,8.333335,24.657533,3.2520330000000004,21.527777,15.044247,0.0,20.719662,13.286713,5.440079,0.0,38.000002,27.731093,67.342827,0.0,5.785124
175238,8.04598,99.275362,96.644295,2.898552,4.72441,17.391304,29.059829,16.793892,0.0,21.953248,24.347828,0.890114,1.769913,38.461538,85.810808,78.095352,1.190475,73.493976
175239,0.0,94.827585,99.54955,3.4482760000000003,12.35294,4.999999,11.320756,10.344828,0.0,13.64809,12.025318,0.0,0.0,65.714286,86.25,81.18097,0.0,100.0
175242,7.885306,100.0,99.537037,3.40909,1.834861,8.780486999999999,27.346938,4.829545,0.0,31.099878000000004,18.067227,1.60713,7.382553,65.833333,97.49059,63.085926,0.711743,93.154034
175244,10.416668,99.585063,98.897059,4.149375,1.809955,3.947368,19.827585,24.894514,0.0,15.585291,7.7981669999999985,3.195593,3.797465,27.272726,88.888891,83.13646899999998,0.0,80.597015
175246,4.054053,90.833333,97.857143,12.500002,2.702703,5.050505,32.432432,12.280701,0.0,33.501643,29.896908000000003,0.0,0.93458,34.999999,64.04494100000001,57.213309,3.571431,57.731959
175249,0.0,100.0,100.0,0.564971,0.0,4.10959,18.562876,7.741938,0.0,20.396802,14.379084,3.917897,0.0,30.303031,100.0,79.93768100000001,0.0,90.977444
175250,8.82353,97.714287,99.514563,1.7142849999999998,0.617283,8.571428,7.692307,3.428571,0.0,20.935625,15.328468,2.988324,3.488371,42.857143,53.19149,96.687124,0.0,65.151515
175253,11.206895,97.630333,99.563319,6.161136,1.02564,3.3707870000000004,17.910448000000006,11.695905,0.0,11.391371,10.055869,2.896329,4.812831,38.181817,77.777777,72.956127,3.508771,37.5
175254,16.867469,95.652175,92.23301,4.968943,8.571431,4.799999,32.608695000000004,18.333334,0.0,26.553789,22.962964000000003,0.0,4.026846,30.379744,70.408163,100.0,14.583334,75.29411800000003
175255,13.692946,95.945947,97.111111,2.702704,5.7971010000000005,5.363985,11.764707,14.697407,0.0,29.791064,22.456141,6.416114,0.6153850000000001,69.426755,83.079526,79.83287299999998,0.296736,84.182777
175256,19.696968,100.0,99.378882,3.174602,1.652894,7.058821000000001,18.47826,18.584072,0.0,38.109206,18.888888,2.911468,0.847459,57.44680699999999,93.258428,85.75402199999998,3.571429,100.0
175257,13.223142,100.0,100.0,2.8089880000000003,4.487181,0.0,17.058825,2.298849,0.0,35.728786,26.923075,1.391035,5.031448,59.183673,94.174756,86.590875,1.53846,83.419689
175258,9.090906,95.625,95.530726,8.125001,6.944443,9.6,27.142856,11.42857,0.0,27.718022,19.259259,4.502779,0.0,44.827588,86.25954,84.314228,4.109591,58.741259
175260,5.813953,92.178772,98.067633,3.351956,3.546097,9.917355,22.36842,21.22905,0.0,31.841452,20.394737,4.9617260000000005,1.351351,59.259259,73.64341,82.406502,0.0,70.86614200000002
175263,11.522633,95.577397,97.57085,3.439802,10.106383,12.080538,18.98017,9.605908,0.0,40.53668,22.713866,3.121439,2.542374,58.741261,53.17919000000001,72.131905,0.0,80.645161
175267,12.399999,100.0,93.607306,2.32558,4.67033,3.934426,22.089552,13.586956,0.0,27.802725,22.560975,0.725126,2.240896,53.554505000000006,88.022285,74.332171,0.975611,28.301887
175273,1.818183,99.224807,100.0,3.100773,0.0,0.91743,36.134453,0.0,0.0,22.109947,18.487394,0.0,1.6949169999999998,48.51485,85.416666,80.986389,5.0000019999999985,98.901099
175274,6.481483,49.19614,90.350877,4.50161,2.867382,3.135889,16.780822,22.897196,0.0,28.187735,17.894734,0.358631,0.0,20.754716,7.361963999999999,58.024424,5.357145,19.083969
175276,8.139534,96.402876,99.319728,6.474818,1.599999,5.309734,27.419354,11.627908,0.0,29.81768,24.786323,3.215943,4.72441,47.945207,82.14285600000002,86.42571099999998,1.851852,81.25
175280,9.80392,88.571425,95.333333,2.857144,3.7594,17.073172,20.930235,12.307692,0.0,16.340671,20.161292,0.5786640000000001,1.492537,36.458333,65.217393,71.680312,0.0,50.0
175281,10.98901,100.0,95.798319,3.553299,0.558659,5.294118,5.586591,8.759124,0.0,26.106452,17.058823,0.8387030000000001,1.063828,34.188035,100.0,80.84825,6.349206,82.105263
175282,3.703703,97.385623,94.252874,9.150327,2.040816,2.702703,23.015875,3.937012,0.0,21.542974,19.999999,3.294497,7.246378,36.842103,77.173914,52.322863,0.0,70.212766
175290,9.795917,99.469496,98.117647,5.0397870000000005,0.821917,1.845018,20.447285,15.680475,0.0,22.510091,16.339868,1.185543,2.431609,69.924814,92.24138,78.901645,3.649636,96.888889
175291,4.651163,85.82677199999998,88.387097,3.937006,33.333331,2.941177,28.070177,16.822429999999994,0.0,14.970353,20.720722,4.728927,6.956523,42.028985,56.75675500000001,74.939885,0.0,75.43859599999998
175294,3.92157,62.89308199999999,84.393064,11.320754,24.827587,4.255319,16.197184,16.666667,0.0,19.356633,17.605632999999994,0.0,1.265822,54.444446,30.35714,67.808139,2.040817,43.2
175297,7.627121000000002,94.230771,90.30303,2.564102,0.657895,7.7586179999999985,11.666665,8.333336,0.0,14.361805,12.605042,2.397471,0.657895,64.367816,88.181818,94.216119,0.0,86.885246
175298,13.333332999999998,60.1227,83.957219,2.4539880000000003,7.56579,6.271779,22.435894,13.131315,0.0,24.669131,25.000001,1.308636,1.655629,40.0,29.207921,80.078979,5.050504,25.301205
175300,10.476188,98.757765,87.93969799999998,5.590063,1.923076,0.746269,15.277776,17.391305,0.0,15.122313,8.333333,1.928621,0.0,20.270271,90.256411,63.085725,2.325581,46.385542
175301,6.521737,100.0,96.129032,6.2069,6.569342999999999,6.896553,23.577235,11.034482,0.0,22.163565,8.130082000000002,1.567712,1.449274,71.05263000000002,96.019898,27.981937,1.47059,88.412017
175302,5.376345,99.315068,100.0,4.794519,7.0921970000000005,3.149607,26.5625,9.154931,0.0,13.589913,14.062501,2.39832,3.4482760000000003,67.164178,95.238095,88.131523,0.0,72.262774
175303,4.054056,97.826085,99.047619,13.043477,0.0,8.974356,27.499999,13.043477,0.0,29.006428000000003,15.000002,3.317848,1.111112,55.55555699999999,79.661015,85.56695,0.0,86.206897
175304,3.614459,99.248119,100.0,5.263158,0.781251,8.333335,24.545453,21.804511,0.0,32.330737,17.272728,0.719108,1.526717,49.295777,92.045454,72.82274100000002,0.0,83.157895
175306,2.222222,100.0,100.0,8.888888,2.325582,8.695654,10.666669,18.88889,0.0,19.233301,18.666666,3.978927,7.142857000000001,31.818182,98.863638,83.432177,7.936508,94.392523
175313,6.521738,76.153848,99.310345,3.846156,0.0,1.7857150000000002,21.551724,24.545456,0.0,28.288337,19.444446,1.50983,3.968256,57.627118,62.264153,87.194815,0.0,67.164179
175315,1.351352,100.0,100.0,20.588235,7.518796000000001,9.482761,13.533835,10.434783,0.0,20.503222,17.557252,0.0,11.764707,41.975308,96.899225,67.81187299999999,1.515152,95.652174
175317,5.172415,68.800001,99.315068,0.0,1.652891,4.081633,33.884299,17.582417,0.0,15.682473000000002,14.049587,4.239621,8.080809,33.802818,26.086958,78.110879,0.0,45.652174
175322,8.695652,94.610778,95.16129,5.389221,0.649351,12.676058,20.496892000000006,14.814813,0.0,27.173683,19.999999,2.264281,12.751676,37.80487700000001,67.79661,84.0833,3.030304,65.322581
175323,17.307694,65.306124,90.0,2.040814,39.024391,4.705883,13.186811,16.666667,0.0,29.376702,19.101126,3.915125,1.086957,62.222221,14.024391,53.125197,3.125001,8.965517
175324,14.634147,99.009902,96.183206,4.950495,4.12371,2.739726,22.727274,38.271606,0.0,25.874535,23.255815,4.651598,10.465117,31.111109000000006,91.603052,70.679226,3.174603,72.173913
175327,11.111114,85.234902,96.449704,6.711409,2.962966,0.9009,19.285713,14.70588,0.0,34.106607000000004,28.467155,1.1510200000000002,1.6806740000000002,29.999999,40.625001,91.046607,0.0,63.636364
175328,9.230772,99.186991,97.278912,7.317074000000002,0.0,6.122448,31.967212,9.917354,0.0,13.726749,21.487604,3.676679,5.050505,43.396227,70.491804,73.176348,0.0,98.245614
175332,11.016952,82.352941,84.67433,6.334841,3.932585,13.333334,33.658535,16.363636,0.0,26.35216,16.25616,1.139452,2.551023,51.020408,85.909089,85.125047,3.546098,88.648649
175333,4.918033,92.307692,98.518519,3.846152,16.27907,5.217392,31.496063,22.330096,0.0,28.975989,21.621622,0.0,1.694914,34.782608,49.180328,76.10248399999998,0.0,69.387755
175338,12.605042,100.0,100.0,1.149424,6.790123,0.704225,17.197454,11.111113,0.0,12.9765,16.025641,1.703756,0.0,39.999998,98.876407,87.523165,3.389831,100.0
175340,7.547169999999999,93.91892,99.401198,3.3783769999999995,2.341918,4.237285,13.68715,25.845413,0.0,28.004186,24.225355,0.549914,2.272729,64.596274,82.076502,75.748405,2.100162,84.463277
175343,10.465116,94.957984,100.0,6.722691,5.555556,9.890109,10.000001,7.5630289999999984,0.0,31.210237,22.680412,0.0,2.727272,68.33333499999999,53.301888,86.4564,1.960786,66.25766899999999
175344,11.486486,99.384616,98.971722,2.461538,33.666664000000004,5.9259260000000005,32.500003,20.895522,0.0,14.968689,13.398694,0.953751,2.545455,36.18421,97.000002,62.560022,1.82927,83.51254499999997
175348,14.285717000000002,97.413792,88.80866400000002,3.0172380000000003,2.427184,7.0351740000000005,25.345624,14.130435,0.0,28.521643,19.71831,1.867466,2.336448,40.624999,71.428569,67.937649,0.0,40.601504
