Federal Provider Number,Number of hospitalizations per 1000 long-stay resident days,Number of outpatient emergency department visits per 1000 long-stay resident days,Percentage of short-stay residents who had an outpatient emergency department visit,Percentage of short-stay residents who were rehospitalized after a nursing home admission
255270,1.077132,1.447052,15.702702,26.559136
255271,2.4302,1.85662,21.85459,23.949109
255272,2.1907,1.87407,14.153544,23.623147
255273,3.5415589999999995,1.678657,18.647605,36.022185
255274,2.759447,0.576966,6.635517,33.059359
255275,2.264249,0.152027,0.0,20.522568
255278,2.745193,1.101987,6.7802570000000015,20.612613
255279,2.5898790000000003,0.6961930000000001,19.006117,32.995834
255281,4.1638449999999985,0.651224,6.887687,35.723874
255282,2.15022,0.318736,5.655362,22.532133
255283,1.820447,1.203733,11.798985,11.351827
255284,1.015836,0.439174,8.398278999999999,27.078887
255285,2.020248,0.294038,8.505171,23.889849
255286,2.086853,1.487049,12.275811,24.712653
255287,0.781316,0.670168,21.472974,28.188737
255288,1.931275,1.16626,9.036754,35.69515999999999
255290,3.04292,1.426856,7.820601,24.115223
255291,1.951027,1.084512,9.544413,20.818744
255292,2.098566,1.6728880000000002,13.572899,19.642612
255293,1.624012,1.480965,26.966784000000004,27.50174
255294,2.124077,2.3076830000000004,19.532707,25.2001
255296,3.087165,0.977016,7.53148,30.662827000000004
255297,2.633876,0.431529,9.624106,25.76783
255299,2.1275880000000003,1.783154,22.446874,25.699991
255300,2.271795,0.814837,11.966889,21.732125
255301,2.278403,1.596744,13.821206,24.997985
255302,2.308943,0.998575,11.299602,23.637407
255303,2.87412,0.922122,6.891659,30.836414
255304,1.969155,0.740907,9.572161,33.6002
255305,1.407396,2.869339,26.592086,31.962789
255306,3.15709,2.072795,31.330217,23.652272
255307,1.20014,1.135336,7.24891,19.389448
255308,2.3799360000000003,1.167564,6.73835,28.577131
255309,2.066353,1.0465209999999998,9.93368,23.542834
255310,1.269318,2.334779,20.126989,28.162093
255311,3.78615,2.600979,13.502787,37.50680300000001
255312,1.93422,1.102375,11.096942,14.995819
255313,2.099423,1.173685,8.159284,24.729697
255314,1.860357,1.052824,5.338936,13.086259
255315,1.4179959999999998,1.497527,15.715071,25.30447
255316,2.076643,2.467079,26.71253,28.553727
255318,2.047599,2.023058,7.082864999999999,17.838581
255319,1.278035,1.301237,15.526459,21.390975
255320,1.276749,1.049724,12.707092,19.990535
255321,2.357169,0.991047,11.354068,28.048807
255322,0.64431,0.887243,6.851354,12.744922
255323,2.467855,1.6224299999999998,20.747532,29.148204
255324,1.548524,2.378517,18.048659,19.781732
255326,4.205949,1.957583,8.630073,27.225948
255327,1.813772,1.529172,15.838969,20.818726
255328,1.488286,0.8635459999999999,14.113163,24.54688
255329,2.055789,0.740823,2.34071,29.218393
255331,2.332908,1.986998,17.041234,33.887392
255332,1.592658,1.266969,20.057266,5.6956120000000015
255333,0.7887,1.042897,9.442661,25.409866
255334,2.016776,0.714047,14.410941,32.802545
255336,1.287676,1.404696,8.284618,17.408975
255338,3.768804,2.457417,22.912191,29.454297
255339,1.76545,1.741386,11.35443,28.66901
255340,1.520429,0.983841,7.884263000000002,28.747608000000003
255341,1.657832,1.521475,14.731576,22.77035
255342,1.6445759999999998,0.508079,3.359461,18.699373
255343,2.828525,1.115085,10.259643,30.193713
255348,2.6637060000000004,1.629541,26.50869,29.203421
25A174,2.758703,0.277745,0.0,15.125291
25A178,1.102675,0.143094,0.0,15.686139
25A381,2.017643,1.631249,6.6347619999999985,26.944196
265001,2.115373,0.574186,6.851546000000001,26.917102000000003
265055,0.801021,0.578541,5.166666,11.344667
265071,2.310515,0.399443,7.108783,26.844254
265095,1.367867,0.615123,8.339563,20.874501
265105,1.793396,0.328481,7.0821570000000005,17.163206
265108,2.095597,1.569982,12.869653,28.509190000000004
265110,1.228783,1.305992,26.179835,14.940852
265112,1.378528,0.963739,4.251283,21.229497
265118,1.124392,0.8274239999999999,6.335725,26.524819
265120,2.353895,0.728597,5.436538,24.423427
265121,2.25355,0.285211,5.488619,30.62994
265123,1.293284,0.4831720000000001,18.024271,19.24619
265130,2.459104,0.96167,7.519925,27.447615000000006
265136,1.612483,0.415726,4.436197,23.147015
265140,3.067975,1.104222,18.788067,37.950296
265142,0.967561,0.784389,9.070354,25.94193
265145,2.213559,1.262084,15.510866,26.783831
265149,1.130393,0.939481,13.188073,15.184428
265155,1.007702,0.516288,12.52505,29.39009
265156,3.276591,0.347152,3.83759,19.341045
265157,1.645231,0.513961,5.434889,31.486086
265158,1.227653,0.936994,11.593115,18.277396
265159,1.312516,0.36129,7.648148,18.8601
265163,0.755059,1.114104,7.287236999999998,8.388802
265164,1.465667,1.0008860000000002,13.989748,20.921207
265166,1.467557,1.316321,2.10364,19.914578
265167,3.506695,0.683878,20.549928,32.08309000000001
265168,1.375601,1.638315,6.796547,23.946676
265169,1.332963,1.095369,11.207213,9.982066
265170,2.427908,0.454244,7.1543990000000015,23.168546
265175,3.395258,1.465616,16.641953,29.655448
265181,1.962802,0.261342,3.711844,32.524277000000005
265182,3.133408,1.706759,7.53803,41.151131
265185,0.957109,1.040238,21.694201,18.92159
265188,1.286288,1.056944,17.932266000000006,18.833191
265193,1.093523,0.814294,19.832398,18.867883
265195,1.826592,0.627681,9.881984,19.88158
265198,1.237011,1.281248,10.311121,16.835620000000002
265200,2.558065,2.545889,14.303920000000002,13.630277
265205,0.832614,2.176162,24.590001,20.717623
265208,1.6096,1.115374,17.693394,11.383093
265209,1.97494,0.40608,2.8660810000000003,19.313939
265210,3.207701,2.454574,25.273113,33.366151
265216,1.39965,0.24816,6.525451,20.701179
265225,1.265683,0.582166,20.696886,22.914501
265236,2.996243,0.825026,7.204089999999999,27.66478
265237,2.359537,0.728442,2.4533400000000003,7.077053
265238,1.983274,0.763008,11.549066,22.939975
265245,2.378987,0.915649,11.786603,29.653545
265246,1.011947,0.8248280000000001,13.381898,17.702505
265247,1.49479,1.504432,13.634772,17.361359
265251,2.530875,0.472147,8.882963,26.858076
265253,0.752166,0.576669,2.820467,18.133356
265254,1.568461,0.293735,9.645397,21.328731
265255,2.167479,1.562532,12.233778,25.480970000000006
265266,1.863186,0.8873129999999999,2.566383,20.002061
265275,2.409147,1.64217,30.930663,23.795476
265279,1.977061,1.686025,19.063153,35.826972
265285,1.502208,0.410345,9.549727,26.352339
265294,1.450807,0.726492,8.452161,29.216675
265303,2.717506,1.11846,11.79401,23.651755
265307,2.203103,0.574558,7.788351,15.251245
265308,1.470872,0.409572,6.20038,31.971999999999998
265309,2.889569,1.113275,15.150153,29.270677000000006
265310,1.473899,0.260353,2.257187,16.542906
265318,2.549601,0.248366,7.958717,29.340812
265319,2.581492,0.448719,13.391029,24.658843
265320,1.424776,1.053324,6.056581,27.499405
265324,2.52432,1.469408,8.586222,32.481879
265325,1.034983,0.38104,10.188405,26.894826
265326,0.896093,0.622132,28.657554,37.637365
265330,2.360791,0.963744,9.970881,35.684621
265331,1.70042,0.394679,6.096521,21.101226
265335,1.875081,0.561896,7.169246,13.424125
265336,1.868775,0.585989,10.937711,26.045204
265337,1.348992,0.206013,17.0356,29.218489
265338,2.0832610000000003,1.221716,7.7554820000000015,27.376901
265339,1.175306,0.34185,4.45212,24.700527
265340,2.017669,2.120432,18.851273000000006,25.245939
265343,1.589182,0.296093,6.626007,17.67158
265345,1.981326,1.063095,9.310398,27.474447
265347,2.384592,2.006798,14.582687,5.376569
265348,2.205217,2.310689,22.818625,31.906989000000006
265349,2.432788,0.679584,7.100919,26.735235
265351,0.80305,0.709389,5.345472,26.495044
265352,2.601936,0.824369,3.028719,31.119613
265354,1.036629,0.651048,0.0,10.22527
265355,1.967449,1.119026,13.964818,21.803793
265356,2.743351,0.906902,9.690308,36.12607
265358,1.009609,0.855406,4.916217,53.617462
265359,1.607721,0.975187,10.608162,29.674633
265360,1.579548,0.370918,5.752797,36.756931
265361,1.257503,0.13826300000000002,9.828635,22.972627
265362,0.736559,0.476434,6.963117,24.987347
265363,1.235655,0.845124,9.010014,20.170568
265364,1.710824,2.148883,25.943311,28.437475
265367,1.438345,1.1425299999999998,8.650292,20.320124
265368,0.820519,0.83729,9.322711,25.352749
265369,1.401338,0.603377,7.289525,20.390376
265373,0.732354,1.154828,23.959876,11.390557
265378,1.113537,0.61882,11.591024,39.143509
265379,1.063901,0.8316030000000001,14.055953,28.403926
265381,0.89766,0.513329,7.563317,23.239866
265383,1.338106,0.559764,8.305892,18.520324
265385,2.651651,0.633267,20.641158,26.591739
265387,1.215416,1.073419,7.362398,16.200809
265389,1.407619,1.669544,10.394432,23.101576
265390,1.376133,0.98257,18.506392,17.403098
265392,2.869525,1.30894,12.869159,32.6119
265393,0.482819,0.549076,8.1888,20.622515
265395,3.4918050000000003,0.787388,5.297895,26.174134
265398,1.094925,0.843082,17.128156,14.526078
265400,0.764684,0.7425350000000001,10.837773,15.441841
265401,1.6829439999999998,0.882417,6.7520880000000005,28.596422
265405,1.370187,1.261054,8.908767999999998,15.679434
265406,1.1780620000000002,0.588409,7.030553,19.670223
265407,2.663495,1.179458,10.750364,26.750915000000006
265409,0.998711,1.11089,8.31446,4.682738
265411,1.294683,0.738269,18.206862,10.864637
265412,0.837201,1.599887,9.056614,14.875960999999998
265415,1.520066,1.4080549999999998,17.142207,19.645713
265416,1.905133,1.815545,12.107006,25.156194
265417,0.812632,0.28647,6.5573679999999985,27.365757
265423,2.5274970000000003,1.900491,26.120491,32.816563
265425,1.986155,0.783039,16.868865,23.279547
265427,1.364031,0.8086770000000001,11.644609,20.030273
265428,1.086697,1.090783,13.572143,7.6683759999999985
265430,0.947712,0.415285,5.8072089999999985,27.248388
265431,1.7072330000000002,0.387109,9.482666,37.457464
265433,1.393648,0.297318,0.0,22.524935
265437,1.236638,0.95062,2.947127,23.829171
265438,1.707391,1.0454370000000002,11.496655,26.2359
265442,2.444823,2.274845,18.129551,28.381922
265446,2.648788,2.038945,11.515456,48.505697
265447,1.353682,0.5819270000000001,6.3101720000000014,15.251853
265457,2.170623,0.712178,5.507142,28.185344
265460,1.424651,1.325585,8.940468,4.8364980000000015
265462,2.312773,1.69543,12.928963,15.103969
265463,1.676178,0.296731,21.062242,25.089816
265464,0.621442,0.50869,8.663799000000001,13.388431
265466,1.237986,0.44619,9.94368,11.933599
265469,2.210637,1.192279,9.578503,16.423166000000002
265470,2.6425560000000003,1.372228,10.525677,21.832602
265473,0.578612,0.270264,13.77031,17.410544
265474,2.34857,0.32866300000000004,7.398364,11.841942
265475,2.322469,0.503827,2.051014,21.772712
265476,1.978804,0.681408,11.242565,28.744067
265477,2.299546,1.452444,16.670885000000002,22.926571
265479,1.175159,1.14915,10.344533,31.167179
265480,2.122698,2.332052,3.648679,22.669535
265481,0.635466,0.797258,10.352903,19.998325
265485,2.1566810000000003,0.551619,9.069276,17.68469
265486,1.851825,0.778081,9.615575,16.88833
265489,2.363694,2.68041,11.234269,21.852227
265491,1.636306,0.601492,6.945566,16.329112
265492,1.310116,1.026039,10.858226,14.713126999999998
265493,1.174705,0.669714,13.518411,19.080268
265495,1.855545,1.723738,13.869998,25.061118
265496,1.400192,0.851576,20.774906,23.391779
265498,1.404347,0.924278,12.72575,26.19392
265500,1.536003,0.598409,7.795822,11.590813
265504,1.335487,1.381389,10.333569,19.326751
265506,1.881312,0.901868,5.352229,5.41287
265508,1.241584,1.071191,10.088995,20.507196
265509,2.927526,1.116051,12.167473,27.65282
265510,1.748679,0.771383,18.581649,20.090297
265516,2.567326,2.225088,11.360035,30.002081
265518,2.91615,0.750261,12.708646,40.936235
265519,0.591282,0.947781,8.5986,26.361503000000006
265520,1.329921,0.605158,0.0,16.986508999999998
265522,4.090241000000002,2.17329,8.763588,37.189143
265523,2.357477,1.295644,11.98227,23.486748
265524,2.021892,0.7996310000000001,7.9172850000000015,26.536048
265526,1.430919,0.40561,6.170636,33.298126
265528,1.144143,0.559819,6.963371,18.507275
265530,1.342003,1.304904,13.392779999999998,38.349108
265531,1.434049,2.142552,23.526652,19.05835
265532,1.576953,0.648022,3.127904,34.948014
265534,1.80158,0.711019,8.131642999999999,28.515576
265536,2.512492,2.636513,9.960461,19.488308
265538,1.236455,1.280912,10.430413,32.699666
265539,2.172748,0.316245,3.524875,16.863484
265545,1.11739,1.018212,13.004722,19.376333
265546,1.895931,1.24329,9.394781,24.468781
265553,1.591024,0.545611,6.659478999999998,16.433601
265554,0.707154,0.811496,9.831433,19.905415
265556,2.086919,3.210428,20.206253,28.129096
265557,1.136728,0.694714,8.532112,15.619543
265559,1.234843,0.281455,11.057085,26.141802
265564,1.762404,0.828952,15.985649,22.886655
265565,2.5808150000000003,1.2456,6.734514,14.609554
265566,1.493895,1.255906,15.54016,21.732593
265571,2.856008,0.797549,23.092727,34.972120000000004
265574,1.524975,0.330837,3.512645,16.90568
265577,1.067291,0.235987,9.17352,18.441235
265579,1.862687,0.159221,6.082622,24.361542
265583,1.537441,1.385834,11.073303999999998,18.837121
265586,1.128091,0.654097,12.164032,22.306229
265589,2.2322580000000003,0.87889,15.326374,24.905297
265590,1.667698,1.016926,8.265537,21.315642
265591,3.684769,1.115617,17.344302,36.534621
265594,1.844561,0.29055,6.853047,17.369232999999998
265595,2.555946,0.758137,8.180850999999999,31.760036
265597,1.202079,0.942831,15.548533,30.290067
265598,1.334317,0.7109800000000001,31.827476,32.508989
265599,2.341913,1.945566,35.344802,19.078923
265600,0.803826,0.21075700000000006,4.846083,21.176437
265605,1.443608,0.5155850000000001,12.93535,17.374364
265607,0.711819,0.936097,9.127935,9.102076
265610,1.636242,0.37698,13.209115,23.230178
265617,1.927759,0.6802630000000001,11.568824,21.978142
265618,2.987658,1.035953,7.610474000000001,8.903524
265621,1.931647,2.497646,18.865749,31.54738
265625,1.709005,0.882182,2.853798,27.2145
265629,2.049435,0.6122449999999999,4.208294,22.228542
265632,2.387674,1.004216,24.725773,31.085763
265633,1.610419,0.592004,10.769566,35.649768
265634,0.623412,0.522766,15.204431,11.967306
265636,1.327748,0.292351,6.3116,28.932297
265637,2.892052,2.078154,17.098154,20.873113
265638,2.071704,1.818126,19.795493,26.854635
265645,1.424007,1.251023,11.126458,33.007096000000004
265646,1.7602970000000002,0.270219,2.839462,18.154315
265647,2.056651,0.935582,13.822052,29.248927
265651,1.582025,1.234094,2.848518,35.20517
265652,1.027413,1.271061,12.897935,12.210887
265654,3.113538,1.410523,6.157736,22.717745
265655,1.311232,0.329564,5.53164,19.449279
265657,2.255193,0.921253,7.717959,23.583272
265661,1.669716,0.959193,14.729229,13.193441
265663,4.909548,1.205559,14.832973,31.898948
265664,1.633071,0.822607,19.017969,16.329279
265665,2.358295,0.712325,9.390764,29.371805
265667,1.480441,0.521459,11.644533,21.544156
265668,1.770528,0.6503140000000001,5.6884190000000014,36.625631
265669,1.967417,0.806044,9.187928,20.734213
265670,2.009988,1.066526,8.513603999999999,40.819041
265672,2.147708,0.533253,8.948972,14.700384
265677,1.567683,1.524676,13.067248,14.466876999999998
265678,1.988624,0.763664,11.026524,17.307115
265679,1.6700119999999998,0.662886,16.189795999999998,24.621114
265682,1.735382,0.647228,18.341079,25.451392
265683,2.896055,1.840938,12.106224,8.270903
265688,1.561156,2.375357,15.288621,20.023422
265690,2.2893630000000003,1.776439,15.606382,40.01547100000001
265693,1.635352,0.725262,7.9720710000000015,34.669072
265694,2.347873,1.299206,11.430619,19.03413
265699,2.289477,0.982038,10.374568,33.436714
265700,1.951802,0.968535,7.651273,30.314157
265701,1.087999,1.292808,9.060901,24.059321
265702,1.824268,0.464892,9.411561,23.820392
265703,1.115649,0.534105,11.837982,26.215685
265704,2.676543,3.802903,16.589308,26.461745
265705,1.753829,0.675237,10.844645,24.883918
265708,1.442364,1.108329,3.048642,10.2819
265710,3.120593,0.821951,20.139923,6.075203
265711,0.994087,0.207177,8.68742,17.490952
265713,0.998295,0.775005,34.363426000000004,23.932556
265714,2.064523,0.723244,11.046595,35.953205
265715,2.059225,2.741899,10.4944,9.64273
265717,2.620807,0.926791,13.939351,24.383292
265719,1.967767,0.956894,12.289587,26.187831
265720,3.004883,0.794031,5.44428,22.458071
265727,1.624298,0.483259,5.627964,26.083956
265729,1.349724,0.400444,0.0,11.892499
265730,1.319482,2.327585,28.800614000000003,32.088799
265731,2.327954,0.8008430000000001,10.469748,27.074355
265732,3.080055,0.434507,10.246984,15.453769
265733,3.415164,1.121238,17.495171,29.238591
265734,2.285423,1.5931540000000002,9.55782,27.098398
265736,2.712787,0.593019,14.450772,27.415157
265737,1.461279,1.571905,19.003502,10.0912
265738,1.566609,0.7476619999999999,13.242757999999998,24.666803
265739,2.454413,0.7569279999999999,11.212029,40.428677
265743,1.350566,0.82362,3.099081,21.099589
265746,2.308471,1.028238,3.4389160000000003,18.822813
265747,1.260314,0.563484,14.24056,7.779432000000001
265749,1.829075,0.451699,8.725874000000001,24.793176000000006
265751,2.638547,0.7730060000000001,0.0,14.336164000000002
265753,1.223652,0.315078,14.998982,21.310834
265754,1.584021,0.473109,4.125311,30.057269
265755,2.327214,1.120364,12.651449,20.667836
265756,1.081731,0.373838,7.844111,19.907388
265757,2.11728,0.342582,5.487188,24.012027
265758,1.378643,0.487144,9.715562,26.727923
265759,1.271953,0.5075689999999999,3.541649,33.499668
265761,1.436194,0.769772,3.282549,18.720568
265762,1.288432,0.119633,9.873844,31.930443
265764,1.529349,0.192435,9.204183,26.9344
265765,1.355422,0.742428,7.265708999999998,18.557321
